addr,time,Fx,Fy,Fz,Mx,My,Mz
170,4.685,-0.00422,0.00008,0.00044,-0.0001,0.00004,0.00005
170,4.686,-0.00239,-0.0024,0.00117,-0.00003,-0.00003,0.00018
170,4.687,-0.00266,-0.00192,-0.00751,-0.00003,0.00003,0.00003
170,4.688,0.01369,0.00469,0.0019,0.0001,-0.00013,-0.00009
170,4.689,-0.00021,0.00373,-0.00249,0.00009,0.00004,-0.00008
170,4.69,0.00021,-0.0052,0.00428,-0.00009,-0.00005,-0.00001
170,4.691,0.00256,0.00121,-0.00121,-0.00006,-0.00004,0.00004
170,4.692,0.00202,-0.00196,-0.00298,-0.00009,-0.00004,0.00006
170,4.693,-0.00624,-0.00747,-0.00133,-0.00029,0.00017,-0.00005
170,4.694,-0.00548,-0.00994,-0.00244,-0.00019,0.00016,-0.00013
170,4.695,-0.00924,-0.01156,0.001,-0.00025,0.00024,0.00006
170,4.696,-0.00246,0.00021,0.00144,-0.00014,0.00007,-0.00009
170,4.697,0.00566,-0.00355,0.00081,-0.00014,-0.00005,-0.00007
170,4.698,0.00486,-0.00289,0.00033,0,-0.00008,0.00001
170,4.699,0.0033,0.00596,0.0004,0.00011,-0.00007,0.00002
170,4.7,-0.002,-0.01068,0.00121,-0.00029,0.00004,0
170,4.701,-0.00295,0.00572,0.00124,0.00003,0.00013,-0.00007
170,4.702,-0.00705,-0.00337,0.00396,0.00005,0.00005,-0.00006
170,4.703,-0.00443,0.00835,-0.0026,0.00015,0.00009,-0.00008
170,4.704,0.00544,0.00297,0.00018,0.00005,-0.00002,0.00006
170,4.705,-0.00096,0.00288,-0.00476,0.0001,0.0001,0.00005
170,4.706,-0.00223,0.0005,-0.00295,0.00006,0.00002,-0.00004
170,4.707,-0.00406,-0.00698,0.0045,-0.00015,0.00014,0.00016
170,4.708,-0.00405,-0.0081,-0.00185,-0.00017,0.00025,0.00012
170,4.709,-0.00221,-0.00454,0.002,0.00004,0.00014,0.00008
170,4.71,-0.00247,0.00175,0.00059,0,0.00002,0.0001
170,4.711,0.00736,-0.00081,0.0007,-0.00012,-0.00012,-0.00025
170,4.712,0.00131,0.00787,0.00328,0.00026,0.00006,-0.00003
170,4.713,0.00631,0.01147,0.00431,0.00019,-0.00012,-0.00021
170,4.714,0.00634,-0.00233,0.00093,0.00006,-0.00021,-0.00001
170,4.715,-0.00606,0.00159,0.00537,-0.00012,0.00012,-0.0001
170,4.716,0.00434,-0.00766,-0.00134,-0.00027,-0.00006,-0.00011
170,4.717,0.00345,-0.00815,-0.00572,0.00001,0.00006,-0.00002
170,4.718,-0.00046,0.00151,0.00515,-0.0001,0.00002,0.0001
170,4.719,-0.00621,0.00338,-0.00188,0,0,0.00025
170,4.72,0.00035,0.00354,-0.00589,0,-0.00002,-0.00001
170,4.721,0.00479,0.00187,-0.00486,0,0.00002,-0.00008
170,4.722,-0.00766,-0.00033,0.00303,0.00002,0.00016,-0.00012
170,4.723,-0.00544,0.01426,-0.00688,0.00031,-0.00002,-0.00002
170,4.724,0.00544,0.0163,-0.00015,0.0002,-0.0001,0.00003
170,4.725,0.00087,0.01115,-0.0059,0.00023,-0.00001,0.00009
170,4.726,-0.00136,0.0135,-0.00619,0.0002,-0.0001,0.00014
170,4.727,-0.0075,0.0054,-0.0007,0.00021,0.00014,0.00013
170,4.728,-0.0027,0.00986,0.00234,0.00014,0.00001,-0.00006
170,4.729,0.00373,-0.00696,-0.0008,-0.00003,0.00006,-0.00005
170,4.73,0.00933,0.0024,-0.0021,-0.00005,-0.00008,0.00004
170,4.731,-0.00512,0.00811,0.0037,0.00001,0.00005,0.00001
170,4.732,-0.00747,0.00426,-0.00421,0.00014,0.00006,0.00005
170,4.733,0.00149,0.01166,-0.00354,0.00004,0.00003,-0.00002
170,4.734,-0.00511,0.00027,-0.00321,0.00015,0.00014,-0.00024
170,4.735,-0.00713,0.01178,0.00125,0.00005,0.00009,0.00005
170,4.736,-0.00149,0.00618,0.00068,0.00007,0.0001,0.00002
170,4.737,0.00469,0.00683,0.00068,0.00015,-0.00005,-0.00001
170,4.738,-0.00466,0.00055,0.00343,0.00009,0.00005,0.00011
170,4.739,-0.01396,0.00664,0.00393,0.00008,0.00021,0.00005
170,4.74,0.00075,0.00069,0.00222,0.0001,-0.00007,0.00013
170,4.741,0.00209,0.00024,-0.00021,0.00003,-0.00023,-0.00001
170,4.742,-0.00471,-0.0029,-0.00078,-0.00002,0.00015,0.00001
170,4.743,-0.00472,0.00138,-0.00031,0.0002,-0.00002,-0.00003
170,4.744,0.00553,0.00797,-0.00483,0.00004,-0.00009,-0.00008
170,4.745,-0.00167,0.00571,0.00219,0.00009,0.00009,0.00014
170,4.746,0.00075,0.00326,0.00218,0.0001,-0.00002,0.00005
170,4.747,0.00076,-0.00444,-0.00321,-0.00007,-0.0001,-0.00006
170,4.748,0.00108,0.00796,0.00813,0.00006,0.00006,0.00005
170,4.749,-0.00323,0.00666,-0.00641,0.0001,0.00015,-0.00006
170,4.75,-0.00375,0.00476,-0.0031,0.00019,0,-0.00013
170,4.751,0.01295,0.00658,0.00381,0.00022,-0.00027,0
170,4.752,0.00348,0.00718,-0.00065,0.00012,0.00002,0.00002
170,4.753,-0.00779,0.00816,0.00271,0.00006,0.0001,-0.00001
170,4.754,-0.00302,-0.00242,-0.0006,-0.00013,-0.00002,-0.00013
170,4.755,-0.00582,-0.00016,0.00275,-0.00012,0.00008,0.00008
170,4.756,0.00228,0.0043,0.00536,-0.00002,0.00006,0
170,4.757,0.00258,0.00606,-0.00456,0.00002,-0.00013,0.00007
170,4.758,-0.00156,0.00404,0.00628,0.00009,-0.00001,0.00007
170,4.759,0.00179,0.00641,-0.00226,0.00021,-0.00011,0.00007
170,4.76,-0.00181,0.00133,-0.00653,-0.00005,0.00007,-0.00001
170,4.761,0.0031,0.00763,0.00614,0.00014,0.00002,-0.00015
170,4.762,-0.004,0.01187,-0.01197,0.0001,0.00001,0.00004
170,4.763,-0.01143,0.00332,0.00156,0.00008,0.00009,-0.00007
170,4.764,-0.00342,0.00845,-0.00511,0.00014,0.00015,0.00003
170,4.765,0.00773,0.0031,0.00255,-0.00003,-0.00013,0.00014
170,4.766,-0.00154,-0.00268,-0.00292,0.00008,-0.00007,-0.00019
170,4.767,-0.00409,-0.00117,0.00198,-0.00008,0,-0.00014
170,4.768,-0.00482,0.01237,-0.00209,0.00034,0.00009,0.00013
170,4.769,0.0036,-0.00026,0.00421,-0.00005,-0.00001,0.00006
170,4.77,-0.00276,0.00046,-0.00387,-0.0001,0.00004,-0.00005
170,4.771,-0.00536,0.00786,-0.00285,0.00024,0.00012,-0.00005
170,4.772,0.00498,0.00733,-0.00157,0.00008,-0.00009,0.00007
170,4.773,0.00065,0.0055,0.00146,0.00021,0.00003,-0.00009
170,4.774,-0.00421,-0.00091,0.00094,-0.00012,-0.00002,-0.00002
170,4.775,0.00521,-0.00277,-0.0049,-0.0002,-0.00011,0.00016
170,4.776,-0.00222,-0.0021,-0.00006,-0.00003,0.00013,-0.00007
170,4.777,-0.00839,-0.00735,-0.00031,-0.00025,0.00013,0.00003
170,4.778,-0.01033,-0.00017,0.00601,-0.00003,0.00023,-0.00008
170,4.779,-0.01016,0.00803,0.00091,0,0.00015,0.00009
170,4.78,-0.00426,-0.00208,-0.00065,0.00003,0.00006,0.00016
170,4.781,-0.00933,0.00704,-0.0053,0.0001,0.00027,0.00005
170,4.782,-0.01388,0.00685,-0.00151,0.00006,0.00021,0.00021
170,4.783,-0.0077,-0.00299,0.00082,0.00006,0.00006,0.00003
170,4.784,-0.0101,0.00697,0.0016,-0.00005,0.00004,-0.00013
170,4.785,-0.00894,0.01046,-0.00377,0.00025,0.0001,-0.00012
170,4.786,-0.00884,-0.00621,-0.002,0.0001,0.0002,-0.00002
170,4.787,-0.00807,0.00177,0.00397,0.00004,0.00023,-0.00009
170,4.788,0.00033,0.00211,-0.00211,0.00024,0.00012,-0.00001
170,4.789,0.00164,0.00069,-0.00021,-0.00015,-0.00003,-0.00007
170,4.79,0.00145,-0.00407,0.00404,-0.00023,-0.00016,-0.00022
170,4.791,-0.00248,-0.00446,-0.00102,0.00011,0.00003,0.00005
170,4.792,0.0005,0.00069,0.00374,-0.00013,0.00011,0.00013
170,4.793,-0.00057,-0.00176,0.00064,0.00005,0.0001,-0.00001
170,4.794,-0.00583,-0.00294,-0.00063,-0.00019,-0.00002,0.00008
170,4.795,-0.00461,0.00868,0.0032,0.00011,0.00005,-0.00013
170,4.796,0.00706,-0.0007,0.00611,0.00002,-0.00005,-0.00001
170,4.797,0.01416,-0.0047,-0.00171,-0.00019,-0.00018,-0.00002
170,4.798,0.0084,-0.00082,0.00183,0.00007,-0.00007,0.00004
170,4.799,-0.01082,0.01122,0.00242,0.00008,0.00014,0
170,4.8,0.00634,0.00378,-0.00168,0.00007,-0.00017,-0.00004
170,4.801,0.00408,0.00797,-0.0067,0.00041,-0.00001,-0.00001
170,4.802,0.00561,0.00874,0.00059,0.00015,-0.0002,-0.00013
170,4.803,-0.0062,0.00436,-0.00355,0.00015,0.0001,0
170,4.804,-0.00791,0.00666,-0.00086,0.00014,0.00024,-0.00016
170,4.805,0.00686,0.00555,-0.00346,0.00001,0.00004,0.00006
170,4.806,0.00581,0.00517,-0.00545,0.0001,-0.00011,0.00016
170,4.807,-0.00315,-0.0057,-0.00084,-0.00021,0.00012,-0.00004
170,4.808,-0.01582,-0.00497,0.00098,-0.00008,0.00028,-0.00011
170,4.809,0.00149,0.00605,-0.00515,0.00005,0.00009,0.00003
170,4.81,0.00212,-0.00276,0.00162,0.00007,-0.00004,0.0001
170,4.811,-0.00069,0.00021,0.00258,-0.00005,0,-0.00004
170,4.812,-0.00088,0.01126,-0.00567,0.00033,0,0.00013
170,4.813,-0.00732,0.00555,-0.00003,0.00007,0.00017,0.00007
170,4.814,-0.00142,0.00126,-0.00531,0.00016,0.00013,-0.0001
170,4.815,-0.00004,0.01302,-0.00475,0.00025,-0.00005,0.00005
170,4.816,0.00446,0.00393,-0.00167,0.00003,-0.00002,-0.00001
170,4.817,-0.00035,0.00713,-0.00073,0.00025,-0.00003,-0.00019
170,4.818,-0.00462,0.00842,0.00408,0.00008,0.00011,0.00006
170,4.819,-0.0026,0.00719,0.00049,0.0002,0.00001,0.00009
170,4.82,0.01157,0.00173,-0.00139,-0.00003,-0.00011,0.0001
170,4.821,-0.00053,0.00464,-0.00169,-0.00011,0.00021,0.00003
170,4.822,-0.01655,-0.00039,0.00057,-0.00003,0.0003,0.00001
170,4.823,0.00109,0.00222,0.00199,-0.00002,-0.0001,0.00013
170,4.824,-0.00784,0.00679,-0.00378,0.00017,0.00002,0.00014
170,4.825,0.01218,0.00819,0.00131,0.00012,-0.00018,-0.00001
170,4.826,0.00167,0.0156,0.00379,0.00019,-0.00009,-0.00009
170,4.827,-0.0012,-0.00527,0.0004,-0.00015,0.00005,0.00007
170,4.828,-0.00725,-0.00199,0.00634,0.00005,-0.00001,0.00008
170,4.829,-0.00171,-0.00106,0.00015,-0.00007,0.00003,-0.0001
170,4.83,0.00511,0.0002,0.00224,0.00008,-0.00018,-0.00012
170,4.831,-0.01298,0.00947,-0.0027,0.00026,0.00009,-0.00001
170,4.832,-0.00363,0.00456,0.00122,0.00006,0.00019,-0.00009
170,4.833,-0.00372,0.00263,-0.00416,0.00002,0.00001,0.00005
170,4.834,0.01686,0.00748,0.0013,0.00008,-0.00022,-0.00003
170,4.835,0.00304,0.00199,-0.00142,0.0001,-0.00002,0.00003
170,4.836,0.00094,0.00763,0.00387,0.00007,0.00006,-0.00006
170,4.837,0.00444,0.00843,-0.00791,0.00012,-0.00015,0.00002
170,4.838,-0.00191,0.00196,-0.00225,0.00004,0.00007,-0.00013
170,4.839,-0.00026,0.00814,-0.00007,0.0001,0.00013,-0.00002
170,4.84,-0.00401,-0.0013,-0.00943,-0.00003,0.00005,-0.00013
170,4.841,-0.00003,-0.00039,0.00548,-0.00001,0.00011,-0.00027
170,4.842,-0.00294,-0.00181,-0.00835,-0.00006,0.00007,0
170,4.843,-0.00282,0.01476,0.00303,0.0002,0.00002,-0.00005
170,4.844,-0.00143,0.01287,-0.0049,0.00015,-0.00011,-0.00012
170,4.845,-0.00736,0.00571,-0.00251,0.00015,0.00017,0
170,4.846,-0.00353,0.00501,-0.00403,0.00017,0.00011,-0.00005
170,4.847,0.00118,0.00173,0.00325,-0.00005,-0.00005,-0.00013
170,4.848,0.00231,0.00515,-0.00583,0.00008,0.00002,-0.00015
170,4.849,0.00162,0.01157,0.00665,0.00007,0.00008,0
170,4.85,-0.00413,-0.00562,0.00543,-0.00014,0.00019,0.00001
170,4.851,-0.00219,0.00924,-0.0016,0.00018,0.00001,0.00003
170,4.852,-0.01064,-0.00145,-0.00013,-0.00005,0.00021,0.00021
170,4.853,-0.00813,0.00228,0.00221,0.00008,0.00014,0.00005
170,4.854,-0.00836,0.01386,0.00372,0.00021,0.00018,0.00013
170,4.855,-0.00542,0.00838,-0.00189,0.00004,0.00008,0.00022
170,4.856,0.00034,0.0076,-0.00573,0.00014,0,0.00005
170,4.857,0.00059,0.00568,-0.0003,0.00009,-0.00006,-0.00007
170,4.858,-0.00369,-0.00102,0.00124,0.00004,0.00009,-0.00009
170,4.859,-0.0064,0.00505,0.00658,0.0001,0.00004,0.00012
170,4.86,-0.00286,0.00306,0.00216,-0.00003,0.00003,0.00001
170,4.861,-0.00919,-0.00051,-0.01203,0.00004,0.00029,-0.0001
170,4.862,0.00249,0.00125,0.00102,0.00009,0.00007,-0.00006
170,4.863,0.00205,-0.00474,-0.00205,-0.00009,-0.00009,-0.00011
170,4.864,-0.00794,0.00253,0.00104,0.00007,0.00016,-0.00005
170,4.865,0.0047,-0.01001,-0.00564,-0.00017,0.00002,-0.00007
170,4.866,0.00339,-0.00738,0.00074,-0.00026,-0.00006,-0.0001
170,4.867,-0.01371,0.0047,-0.00318,0.00002,0.00032,0.00011
170,4.868,-0.00662,0.007,0.00529,0.00009,0.00028,-0.00004
170,4.869,-0.00143,0.00811,0.0008,0.00011,0.00005,-0.00009
170,4.87,-0.00408,-0.00266,0.00302,-0.00004,0.00005,0.0001
170,4.871,0.00136,0.00393,0.00584,0.00019,-0.00003,-0.00007
170,4.872,0.00758,0.00862,-0.00093,0.00007,-0.00021,-0.00006
170,4.873,-0.00053,0.00364,-0.00246,0.00006,0.00003,-0.00026
170,4.874,0.00697,-0.00177,-0.00434,-0.00002,-0.00023,-0.00009
170,4.875,-0.00039,-0.00201,0.00416,-0.00009,0.00001,0.00008
170,4.876,0.00586,0.004,-0.00083,0.00018,-0.00006,0.00009
170,4.877,0.00237,0.00558,0.00388,-0.0001,-0.00014,-0.0001
170,4.878,0.00926,0.01132,-0.00577,0.00031,-0.00002,0.00002
170,4.879,-0.00554,0.00472,0.00359,-0.00002,0.00019,-0.00006
170,4.88,-0.00541,-0.00552,-0.00187,-0.00021,0,0.00007
170,4.881,0.00173,-0.00243,-0.00333,0.00003,-0.00003,-0.00005
170,4.882,0.00543,-0.00297,-0.00222,-0.00001,0.00004,-0.00009
170,4.883,-0.00074,0.00482,-0.00833,0.00023,-0.00003,-0.00002
170,4.884,-0.00681,0.00133,0.0036,-0.00001,0.00002,-0.00001
170,4.885,0.00291,0.00175,0.00137,-0.00001,0.00007,0.00002
170,4.886,0.00084,-0.00092,-0.00645,0.00002,0.00007,0.00004
170,4.887,0.00015,0.00762,-0.00431,0.00011,0.00018,0.00012
170,4.888,-0.01042,0.00387,0.00409,-0.00003,0.00013,0.00014
170,4.889,-0.00948,0.00282,0.00224,-0.00004,0.00016,-0.00006
170,4.89,-0.00676,0.00718,-0.00702,0.00017,0.00012,-0.00016
170,4.891,-0.00613,0.014,0.00437,0.00017,0.00025,-0.00005
170,4.892,0.00325,0.00535,0.00094,0.00009,-0.00006,0.00008
170,4.893,-0.00345,0.01056,0.00684,0.00015,0.00004,0.00009
170,4.894,-0.00658,0.00594,0.00183,0.00002,0.00001,0.00001
170,4.895,0.00464,0.00829,-0.00211,0.00017,-0.00016,0.00002
170,4.896,-0.00018,0.00459,0.00422,0.00013,0.00004,-0.00006
170,4.897,-0.00668,0.00258,-0.00095,0.0001,0.00008,0.00011
170,4.898,-0.01001,-0.00242,-0.00201,-0.00016,0.00004,0.00019
170,4.899,-0.00712,0.0084,-0.00364,0.00008,0.0002,0.00002
170,4.9,-0.00508,0.00253,-0.00644,0.00001,0.00019,-0.00001
170,4.901,-0.01383,-0.00374,-0.00671,0.00001,0.00035,0
170,4.902,-0.00148,-0.00358,-0.00148,-0.00015,0.00013,-0.00004
170,4.903,0.00354,-0.00337,-0.00431,-0.00014,-0.00007,0.00003
170,4.904,0.0046,0.00525,0.00025,0.00001,-0.00003,-0.00005
170,4.905,-0.00327,0.00747,0.00316,0.00004,0.00022,0.00013
170,4.906,0.00352,0.00346,-0.00482,0.00014,-0.00005,-0.00002
170,4.907,0.00251,0.0117,0.00358,0.0001,0.00018,0
170,4.908,-0.00759,0.00942,-0.00151,0.00016,-0.00006,0.00008
170,4.909,0.00081,0.00914,0.00582,-0.00002,-0.00005,-0.00002
170,4.91,-0.00669,-0.00294,-0.00166,-0.00005,0.00008,-0.00013
170,4.911,-0.00504,-0.00113,-0.00894,0.00007,0.00019,-0.00013
170,4.912,0.00489,0.0087,-0.00135,0.00014,-0.0001,0.00006
170,4.913,-0.002,-0.00142,-0.00058,-0.00009,0.00015,0.00002
170,4.914,0.00773,-0.00293,0.00016,-0.00011,-0.00004,-0.00026
170,4.915,0.0056,0.00102,-0.00555,0.00004,-0.00009,-0.00006
170,4.916,0.0044,0.00437,0.00208,0.00014,-0.00008,-0.0002
170,4.917,0.01463,0.00234,0.00178,-0.00005,-0.00031,-0.00009
170,4.918,0.00906,-0.00309,0.00117,-0.00008,-0.00011,-0.00005
170,4.919,0.00309,-0.00293,0.00499,-0.00016,0.00001,-0.00006
170,4.92,0.0024,0.00401,0.00449,0.00001,0.00002,-0.00008
170,4.921,0.00453,0.01222,-0.00129,0.00035,-0.00012,-0.00004
170,4.922,0.00095,0.01229,0.0011,0.0003,0.00003,0.00013
170,4.923,0.00041,0.00465,0.00299,0,0.00004,0.00008
170,4.924,-0.01252,0.00375,-0.00121,-0.00004,0.00016,-0.00003
170,4.925,0.00105,0.00344,-0.00068,0.00014,-0.00018,0.00005
170,4.926,0.00445,0.00233,-0.00646,0.00005,-0.00005,-0.00016
170,4.927,0.00999,0.0047,-0.00147,0.00021,-0.00027,-0.00007
170,4.928,0.00058,0.00015,-0.00039,-0.00002,-0.00004,0.00008
170,4.929,0.00852,0.00629,0.00551,0.00001,0.00008,0.00003
170,4.93,0.00659,0.01294,-0.00218,0.00043,-0.00004,-0.00001
170,4.931,-0.00052,0.01356,-0.00631,0.00017,0.00001,0.00007
170,4.932,0.00322,0.00926,-0.00261,0.0003,-0.00017,0
170,4.933,-0.0013,0.00242,-0.00065,0.00005,0.00008,-0.00002
170,4.934,-0.00335,0.00366,-0.00065,0.00006,0.00011,-0.00022
170,4.935,-0.00531,-0.00355,-0.00252,-0.00001,0.00014,-0.00001
170,4.936,-0.00031,0.00134,0.0009,-0.00006,-0.00003,0.00005
170,4.937,-0.00447,0.01158,-0.0015,0.0002,0.00008,0.00002
170,4.938,0.00459,0.00596,0.00474,0.00007,0.00013,-0.0001
170,4.939,0.00692,0.00335,0.00045,0.00007,-0.00019,-0.0001
170,4.94,0.0044,0.00024,0.00032,-0.00006,-0.00019,-0.00006
170,4.941,0.00188,0.00411,0.00175,0.00019,-0.00002,0.0001
170,4.942,0.00125,0.01085,0.0037,0.00029,0.00004,-0.00001
170,4.943,-0.00339,-0.00778,-0.00487,0,0.00008,0.00008
170,4.944,0.00126,-0.0104,-0.0025,-0.00023,-0.00016,0.00003
170,4.945,0.00039,-0.00407,0.00037,-0.00011,0.00008,-0.00012
170,4.946,0.00733,-0.00111,-0.00614,0,-0.00024,-0.00017
170,4.947,0.00862,-0.01342,0.00443,-0.00023,0.00002,0.00009
170,4.948,-0.00064,0.00309,-0.00037,-0.00002,-0.00007,0.00002
170,4.949,-0.00799,0.01077,-0.00103,0.00005,0.00005,-0.00004
170,4.95,-0.00847,-0.00122,0.00102,0,0.00017,-0.00004
170,4.951,0.00694,0.00549,-0.00231,-0.00004,-0.0001,0.00011
170,4.952,-0.00394,0.01425,-0.00248,0.0003,0.00007,0.00011
170,4.953,-0.01074,0.01028,-0.00418,0.00024,0.00018,0.00023
170,4.954,-0.00439,0.01063,-0.0006,0.00024,0.00016,-0.00002
170,4.955,-0.01509,0.00506,-0.00229,0.00015,0.00021,0.00016
170,4.956,-0.01538,-0.00523,-0.00135,-0.00012,0.00027,0.00015
170,4.957,-0.01425,-0.00405,-0.00233,-0.00005,0.00023,0.00004
170,4.958,-0.00031,-0.00516,0.00168,-0.00009,0.00007,-0.00009
170,4.959,0.00773,-0.00997,-0.00074,-0.00021,-0.00004,-0.00015
170,4.96,0.00363,-0.00249,-0.00079,-0.00008,-0.00008,-0.00001
170,4.961,-0.00149,-0.00049,-0.00007,-0.00002,-0.00002,0.00004
170,4.962,-0.00232,0.00474,-0.00143,0.0001,-0.00006,-0.00015
170,4.963,-0.00499,0.00536,0.00387,-0.00002,0.00003,0.00001
170,4.964,-0.00429,-0.00939,0.00284,-0.00021,0.00027,0.00012
170,4.965,-0.00762,0.00108,0.00008,0.00012,0.00017,-0.00005
170,4.966,-0.00495,-0.00571,0.00663,-0.00016,0.00013,-0.00007
170,4.967,-0.0068,0.00714,-0.00039,0.00012,0.00011,-0.00011
170,4.968,-0.00468,0.00959,0.00497,0.00023,0.00007,-0.00008
170,4.969,0.0014,0.0003,0.00354,0.00005,0.00007,0
170,4.97,0.00114,-0.00036,-0.00425,-0.00015,-0.00008,-0.00008
170,4.971,0.00188,-0.00477,-0.00063,-0.00006,0.00015,0.00004
170,4.972,-0.00044,-0.00139,-0.00636,-0.00005,0.00004,-0.00008
170,4.973,-0.00254,0.01071,0.0047,0.00023,0,-0.00004
170,4.974,0.00531,0.00713,-0.0008,0.00009,0.00001,-0.00018
170,4.975,-0.00301,-0.00313,0.00123,-0.00018,0.0001,-0.00001
170,4.976,0.00745,0.00135,-0.0026,0.00013,-0.00025,0.00011
170,4.977,-0.00059,0.00168,0.00555,-0.00009,0.00005,-0.00012
170,4.978,0.00402,0.0061,-0.00456,0.00005,-0.00011,0.00003
170,4.979,0.00366,0.00685,0.00781,0.00015,-0.00021,0.00002
170,4.98,-0.00841,0.00749,0.00926,0.00017,0.00001,0.00005
170,4.981,-0.00234,0.00909,-0.01189,0.00008,0.00015,-0.00006
170,4.982,0.00068,0.00308,0.0073,0.00012,-0.00001,-0.00002
170,4.983,-0.00048,0.00246,-0.00445,-0.00005,0.00009,0.00006
170,4.984,-0.00266,-0.0008,0.0004,-0.0002,-0.00005,0.00016
170,4.985,0.00083,0.00413,-0.00321,0.00006,-0.00011,0.00005
170,4.986,0.00868,0.01019,0.00335,0.00006,0.00006,-0.00008
170,4.987,0.00216,-0.00206,0.00033,0,-0.00013,0.00009
170,4.988,-0.00523,0.00254,0.00974,-0.00007,0.00017,-0.00013
170,4.989,0.00166,0.00406,-0.00565,0.00015,-0.00002,0
170,4.99,0.01299,0.00074,-0.00559,0.0001,-0.00013,0.00009
170,4.991,0.00027,0.01122,0.00038,0.0002,-0.00003,-0.00002
170,4.992,0.00183,-0.00688,-0.0023,-0.00016,0.00001,0.00022
170,4.993,-0.00424,0.00434,0.00489,0.00005,0.00005,0
170,4.994,-0.00533,0.00578,-0.00006,0.00014,0.00006,-0.00001
170,4.995,0.00002,0.00133,-0.00376,0.00001,0,-0.00004
170,4.996,-0.00182,0.00939,0.00473,0.0002,-0.00003,-0.00003
170,4.997,-0.0017,-0.00273,-0.00537,-0.00003,0.00013,-0.0001
170,4.998,0.0052,0.00882,-0.00071,0.00021,-0.00001,-0.00007
170,4.999,-0.00711,0.0039,0.00286,0.00012,0.00008,0.00017
170,5,-0.00018,-0.00252,0.00057,-0.00012,0.00008,0.00004
170,5.001,0.00565,-0.00212,0.00277,0,-0.00017,0.00005
170,5.002,-0.00168,0.0079,-0.00132,0.00023,0.00016,-0.00024
170,5.003,0.00326,0.00217,0.00369,0.00011,0.00001,0.00001
170,5.004,-0.00363,0.00498,0.00314,0.00014,0.00007,0.00003
170,5.005,-0.00237,0.00959,0.0017,0.00011,0.00004,-0.00015
170,5.006,-0.00324,0.02087,-0.00102,0.00043,0.00006,0.00017
170,5.007,0.00645,0.00943,-0.00888,0.00022,-0.0001,0.00008
170,5.008,0.00809,0.00205,-0.00033,0.00004,-0.00005,-0.00001
170,5.009,-0.0051,0.00448,0.00691,0.00005,0.00005,-0.00003
170,5.01,-0.01082,0.00023,-0.00944,0.00007,0.00031,-0.00011
170,5.011,-0.00404,0.00991,0.00076,0.00008,0.0001,-0.00014
170,5.012,-0.01045,0.00835,-0.00607,0.0001,0.00015,-0.00007
170,5.013,-0.00559,0.00532,0.00524,-0.00002,0.00001,0.00007
170,5.014,0.00446,0.00191,-0.00075,0.00005,-0.00002,-0.00006
170,5.015,0.00144,0.01487,-0.00986,0.00008,0.00007,-0.00006
170,5.016,0.00251,0.00845,-0.00033,0.00016,-0.00008,0.00022
170,5.017,-0.00119,0.00895,-0.00015,0.00007,0.00002,0.00003
170,5.018,0.00504,0.0029,-0.00215,0.00014,-0.00006,-0.00004
170,5.019,-0.00845,-0.0008,-0.0013,-0.00003,0.00019,0.00006
170,5.02,-0.00724,0.00282,0.00585,-0.00002,0.0002,-0.00016
170,5.021,0.0042,0.00784,0.00142,0.0002,-0.00017,0.00003
170,5.022,0.01117,0.01165,-0.00223,0.00004,-0.00023,-0.00001
170,5.023,-0.00335,0.00464,-0.00697,0.00016,0.00011,0
170,5.024,-0.01389,0.00782,0.00213,0.00032,0.00016,0.00006
170,5.025,-0.02067,-0.00242,0.00588,-0.00006,0.00032,0.00007
170,5.026,-0.01132,0.01166,-0.00016,0.0001,0.00014,-0.00014
170,5.027,-0.0019,0.00023,0.00057,-0.00016,0.00014,-0.00006
170,5.028,-0.00066,-0.01043,-0.00165,-0.00017,0.00009,0.00003
170,5.029,-0.00802,-0.00348,-0.00183,0.00008,0,-0.00003
170,5.03,-0.00316,0.00091,0.00145,-0.00003,0.00022,-0.00001
170,5.031,-0.00045,0.01469,-0.00455,0.00021,0,-0.00012
170,5.032,0.01064,0.00492,0.00259,0.00011,-0.00017,0.00004
170,5.033,0.003,0.00604,-0.00474,0.00004,-0.00011,-0.00014
170,5.034,0.00364,0.00817,-0.0004,0.00015,-0.00006,0
170,5.035,-0.00116,0.01171,-0.00123,0.00021,0.00022,0
170,5.036,-0.01479,-0.00039,-0.00276,-0.00004,0.00018,-0.00015
170,5.037,-0.01269,0.00947,0.0004,0.0001,0.00029,-0.00012
170,5.038,-0.01045,0.00423,0.00302,-0.00003,0.00008,-0.00003
170,5.039,0.00281,-0.00562,0.00001,-0.00017,0.00009,-0.00002
170,5.04,-0.00484,-0.00631,0.0017,-0.0001,0.00008,-0.00019
170,5.041,-0.00555,-0.00922,-0.0004,-0.00015,0.0002,0.00007
170,5.042,-0.01868,-0.00185,-0.00289,-0.00003,0.00036,-0.00007
170,5.043,-0.0119,0.00158,0.00108,-0.00007,0.00035,-0.00009
170,5.044,0.00633,-0.00065,-0.00187,-0.00007,-0.00007,-0.00009
170,5.045,0.00065,0.00016,0.00387,-0.00004,0.00012,-0.00003
170,5.046,0.00061,0.00209,-0.00247,-0.00005,-0.00007,0.00009
170,5.047,-0.00742,-0.00194,-0.00106,-0.00007,0.00019,-0.00009
170,5.048,-0.00817,0.01452,-0.00531,0.00025,0.00024,-0.00008
