Timestamp(ns),Fx,Fy,Fz,Mx,My,Mz,与前一帧相差ns,与前一帧相差us
22054865100,-5.772017002,0.31865415,-2.490792036,0.017116211,-0.003406072,0.040327664,,
22055799300,-5.771169186,0.313056946,-2.497140646,0.017006621,-0.003391901,0.040197361,,
22056799700,-5.775520802,0.313385099,-2.501734734,0.016935056,-0.003393068,0.039930679,,
22057748600,-5.783493042,0.320509851,-2.494039297,0.016917164,-0.003298045,0.039717268,,
22058831500,-5.778880119,0.314776003,-2.492465496,0.016772673,-0.00336777,0.039645847,,
22059731800,-5.772372723,0.317763805,-2.495253563,0.016765356,-0.003467352,0.039511763,,
22060841400,-5.783950329,0.318370789,-2.495658636,0.016731238,-0.003303304,0.039324556,,
22061733800,-5.788253784,0.318006665,-2.49199748,0.016679918,-0.003405307,0.039169773,,
22062821100,-5.788900375,0.331400573,-2.502997637,0.016932976,-0.003491389,0.038896013,,
22063777100,-5.79336977,0.325485975,-2.500809908,0.016656168,-0.003475062,0.038739089,,
22064809900,-5.799856186,0.331676453,-2.493263721,0.016707236,-0.003536113,0.038534652,,
22065863300,-5.806748867,0.338412553,-2.48814702,0.016736936,-0.003455486,0.038503304,,
22066798700,-5.79995966,0.332574397,-2.492874384,0.01659104,-0.003662452,0.038341347,,
22067822500,-5.803839684,0.346306622,-2.496075392,0.016800474,-0.003681837,0.038060732,,
22068851000,-5.822377205,0.33774817,-2.488569498,0.016545661,-0.003537755,0.038152128,,
22069952300,-5.814846039,0.333009094,-2.493327856,0.016450303,-0.003678134,0.03790905,,
22071297800,-5.80906105,0.326394618,-2.490802765,0.016353002,-0.003800869,0.037940189,,
22071727400,-5.811093807,0.327552348,-2.487281799,0.016202908,-0.003701385,0.037742972,,
22072861700,-5.828154564,0.332340896,-2.487132072,0.016277477,-0.003451143,0.037599012,,
22073833800,-5.8177104,0.336922854,-2.482297182,0.016228229,-0.003751458,0.037727028,,
22074770200,-5.815637112,0.33214283,-2.48204422,0.016080696,-0.003888455,0.037557092,,
22075744000,-5.816398621,0.33605513,-2.483244181,0.016188374,-0.004003285,0.037328009,,
22076777900,-5.831336498,0.325426221,-2.479038954,0.01584246,-0.003792111,0.037511241,,
22077691600,-5.837069035,0.325170547,-2.482613087,0.015751939,-0.003909746,0.037483931,,
22078771200,-5.843221188,0.313264757,-2.477091312,0.015499861,-0.003872361,0.037488397,,
22079756500,-5.85794735,0.322644383,-2.475378513,0.015838565,-0.003768857,0.037517034,,
22080769300,-5.861199379,0.323713154,-2.47296524,0.015725877,-0.003817692,0.037540216,,
22081850900,-5.86169672,0.331422627,-2.472799301,0.015833534,-0.004007432,0.037496857,,
22082830200,-5.882164001,0.322598964,-2.470556974,0.015705092,-0.003935805,0.037602592,,
22083869600,-5.894845963,0.308390498,-2.47637105,0.015529055,-0.003823586,0.037659034,,
22085509800,-5.903077602,0.310530901,-2.480014563,0.015608467,-0.003753286,0.037705336,,
22085720500,-5.907113075,0.30893755,-2.482358694,0.015595437,-0.003852513,0.037783097,,
22086784400,-5.921870708,0.316232175,-2.485460281,0.015828846,-0.00378729,0.037725806,,
22087674200,-5.934602737,0.294315666,-2.4785285,0.015450832,-0.003949943,0.037853196,,
22090221000,-5.944833755,0.293820441,-2.484306574,0.015526417,-0.003986853,0.03795876,,
22090249300,-5.96353817,0.301221162,-2.482391596,0.015710687,-0.003844232,0.038100049,,
22090766000,-5.969835281,0.291631132,-2.486591578,0.015564068,-0.004006548,0.038258977,,
22091784700,-5.974890232,0.291640431,-2.490379095,0.01569286,-0.004017364,0.038337532,,
22092759800,-5.986791611,0.27915442,-2.491070032,0.015427466,-0.004331463,0.03847532,,
22093729800,-6.003266811,0.276278317,-2.493266582,0.015359356,-0.004113337,0.038715977,,
22094770400,-6.019498825,0.277084261,-2.495166063,0.015548816,-0.004002827,0.038748652,,
22095782200,-6.025238514,0.277580559,-2.495548964,0.015654901,-0.004050276,0.038988616,,
22096715100,-6.04526329,0.275686175,-2.499071836,0.015715351,-0.003914814,0.039157137,,
22097737400,-6.072568417,0.267581016,-2.511994123,0.015684387,-0.003759841,0.039430458,,
22098796300,-6.072178841,0.263746589,-2.511361837,0.015582829,-0.003955219,0.039631628,,
22099755600,-6.081361294,0.258259505,-2.511181116,0.015638964,-0.003948106,0.039597414,,
22100821400,-6.102726936,0.249683663,-2.515564203,0.015421987,-0.003835805,0.039752863,,
22101743100,-6.110658169,0.256671846,-2.511538506,0.015622091,-0.003911992,0.039735332,,
22102858900,-6.127995491,0.250320047,-2.516376257,0.015561808,-0.004063835,0.040091932,,
22103748200,-6.138923645,0.251446158,-2.520510674,0.015692644,-0.003992442,0.040139623,,
22104667200,-6.146012783,0.249908388,-2.520186663,0.015701663,-0.004152429,0.040322389,,
22105747000,-6.160602093,0.256632239,-2.523545504,0.01591262,-0.00413013,0.040408019,,
22106726200,-6.169825077,0.235656768,-2.522005081,0.015463503,-0.00409988,0.040543083,,
22107744200,-6.185569286,0.238549665,-2.524502516,0.015761027,-0.004215034,0.040576093,,
22108684600,-6.207801342,0.237567708,-2.528779268,0.015790885,-0.003971389,0.040822372,,
22109695000,-6.224796772,0.231683776,-2.5245893,0.01565771,-0.003959231,0.040972613,,
22110748400,-6.236308575,0.22492829,-2.526944637,0.015645584,-0.003963733,0.041112062,,
22111710900,-6.242125511,0.218457118,-2.530809402,0.01567366,-0.004039078,0.041245334,,
22112769900,-6.252491474,0.21011728,-2.53436923,0.0155498,-0.004189596,0.04136876,,
22113689900,-6.265120029,0.217452586,-2.535114765,0.015733687,-0.004119439,0.04151598,,
22114673300,-6.276236057,0.207852036,-2.535550356,0.015657622,-0.004160529,0.041670173,,
22115680600,-6.287991047,0.192263767,-2.534716129,0.015388396,-0.004035771,0.041821968,,
22116690700,-6.295882702,0.200416446,-2.539348364,0.01570468,-0.004121147,0.041846205,,
22117697600,-6.31775856,0.192422092,-2.542303324,0.015693704,-0.004141033,0.042120788,,
22118762400,-6.32772398,0.187454775,-2.542050362,0.015560578,-0.004159868,0.042218242,,
22119781000,-6.343453407,0.185932294,-2.54647851,0.015674496,-0.00402427,0.042371925,,
22120708900,-6.341711044,0.189813748,-2.555572748,0.015866939,-0.004466359,0.042549267,,
22121778000,-6.365575314,0.182145312,-2.553921461,0.015762823,-0.004279629,0.042577252,,
22122705000,-6.376050949,0.178968057,-2.555627584,0.015788006,-0.004217805,0.042788904,,
22123726800,-6.382201195,0.169112369,-2.561195374,0.01572552,-0.004389556,0.043225713,,
22124705000,-6.389774799,0.158933356,-2.565480947,0.015630284,-0.004463759,0.043277614,,
22125680100,-6.404320717,0.169095695,-2.566467762,0.015846217,-0.004431511,0.043219354,,
22126713000,-6.41028738,0.163830996,-2.5723176,0.015823122,-0.004471264,0.043434661,,
22127633000,-6.435773373,0.166500956,-2.569140196,0.015886366,-0.004244548,0.043706365,,
22128627400,-6.438382149,0.163714394,-2.57215929,0.015884766,-0.004399225,0.043974694,,
22129594600,-6.452042103,0.159801647,-2.577005386,0.015768567,-0.004246695,0.043976635,,
22130630500,-6.452413559,0.165942222,-2.5849576,0.015901435,-0.004305269,0.044081725,,
22131649300,-6.458133698,0.162971839,-2.58358407,0.015738575,-0.004270939,0.044285867,,
22132631000,-6.461037159,0.170439392,-2.584192514,0.016016439,-0.004416933,0.044455417,,
22133678200,-6.472252846,0.177074,-2.584120512,0.016125251,-0.004240818,0.044627439,,
22134719200,-6.475148678,0.175361559,-2.589488029,0.016135102,-0.004182804,0.044719085,,
22135662900,-6.481257915,0.178527698,-2.591678143,0.016189532,-0.004029087,0.044912968,,
22136765500,-6.48960638,0.176078454,-2.594383717,0.016026629,-0.00385543,0.044934936,,
22137650500,-6.484323502,0.181070566,-2.591811657,0.015988279,-0.003972979,0.045273848,,
22138650200,-6.478672981,0.192900106,-2.589915037,0.016183933,-0.004115703,0.045274545,,
22139858200,-6.473463535,0.196107343,-2.597545862,0.016253414,-0.004224989,0.045533109,,
22140651500,-6.475646973,0.202620551,-2.596197844,0.016305482,-0.004188964,0.045643836,,
22141717500,-6.480258942,0.214461073,-2.5979774,0.0164204,-0.004032533,0.045710236,,
22142678200,-6.481985092,0.213803247,-2.600064039,0.016501343,-0.003908187,0.045916963,,
22143594300,-6.481312275,0.203265816,-2.600651264,0.016371105,-0.003998991,0.045806445,,
22144589400,-6.491161823,0.205373123,-2.609374523,0.016361751,-0.003806158,0.046034191,,
22145614600,-6.503934383,0.212440908,-2.609349251,0.016402999,-0.003572735,0.045983985,,
22146622400,-6.499157906,0.213476241,-2.613182545,0.016488919,-0.003578047,0.046155535,,
22147630800,-6.503079891,0.211288065,-2.620718002,0.016390836,-0.003743416,0.046266131,,
22148658200,-6.507574081,0.227581024,-2.618886948,0.016671397,-0.003722283,0.04631076,,
22149581200,-6.509702682,0.222123653,-2.616685629,0.016496416,-0.003856027,0.04638081,,
22150564100,-6.519454479,0.234021917,-2.622846127,0.016739367,-0.003602785,0.04622129,,
22151679800,-6.524813175,0.240733013,-2.629266262,0.016890164,-0.003612358,0.046131514,,
22152676300,-6.533382416,0.229741663,-2.637059689,0.016729865,-0.003496757,0.046245098,,
22153657700,-6.533186913,0.235030696,-2.639491081,0.016702747,-0.003559779,0.046297055,,
22154528100,-6.55700922,0.236028984,-2.645194292,0.016740631,-0.003199078,0.046328906,,
22159553300,-6.544339657,0.233359978,-2.643366098,0.016794724,-0.00354171,0.046229891,,
22159583600,-6.55647707,0.233873934,-2.649548292,0.016770538,-0.00337599,0.046241455,,
22159609200,-6.563080788,0.240293354,-2.649626017,0.016751796,-0.003337637,0.046288788,,
22159632100,-6.574007034,0.244002596,-2.654167652,0.016752863,-0.003209239,0.046354841,,
22159649100,-6.576743126,0.246228024,-2.655954123,0.016843321,-0.003286914,0.046114054,,
22160535400,-6.585426331,0.251053631,-2.658741236,0.016911572,-0.003222509,0.046204366,,
22161564400,-6.60514164,0.251117706,-2.668377876,0.017003881,-0.002889524,0.04624068,,
22162569600,-6.608524323,0.260913551,-2.665843487,0.017121738,-0.003044771,0.046493419,,
22163502500,-6.614251137,0.249782413,-2.667070627,0.016892029,-0.003060748,0.046579987,,
22164514300,-6.625953197,0.250971973,-2.671343088,0.01685572,-0.002913394,0.046777397,,
22165512900,-6.625422955,0.260259211,-2.673570871,0.016931942,-0.003002285,0.046735097,,
22166568700,-6.634980679,0.26714173,-2.678991079,0.017066317,-0.002889354,0.046897288,,
22167582600,-6.649906158,0.265497774,-2.685727835,0.017099183,-0.002774695,0.047034517,,
22168516800,-6.658896446,0.255506903,-2.686848164,0.016987113,-0.002782844,0.047059055,,
22169565000,-6.666657448,0.256117672,-2.693311691,0.017052302,-0.002703997,0.047263544,,
22170493600,-6.671316147,0.264403999,-2.69781971,0.017229382,-0.002716694,0.047462855,,
22171481500,-6.67193985,0.257893264,-2.705017805,0.01704159,-0.002781003,0.047720768,,
22172524000,-6.693757534,0.253996432,-2.705463886,0.016994273,-0.002722865,0.047928456,,
22173533900,-6.706705093,0.252759695,-2.709564209,0.017093532,-0.002583584,0.048301212,,
22174472300,-6.724389553,0.250485599,-2.714872837,0.016972248,-0.002383643,0.048410617,,
22175492800,-6.730774403,0.249229178,-2.717709064,0.016941799,-0.002486826,0.048509266,,
22176492800,-6.732307434,0.249361411,-2.72038579,0.017041512,-0.00259497,0.048667215,,
22177492200,-6.758054733,0.247217864,-2.724841833,0.017109307,-0.002527812,0.048801024,,
22178508100,-6.769917011,0.244224519,-2.726653099,0.017097924,-0.002450546,0.049022235,,
22179537000,-6.780722618,0.230093703,-2.737033606,0.016906934,-0.00233236,0.049211159,,
22180476500,-6.77702713,0.228485301,-2.743005514,0.016851753,-0.002655852,0.049346551,,
22181550700,-6.791177273,0.23680985,-2.74364543,0.017002473,-0.002444764,0.049521659,,
22182505700,-6.825440407,0.228577852,-2.74760747,0.016886221,-0.002266499,0.049834214,,
22183583300,-6.831708431,0.224024206,-2.755583048,0.016800731,-0.002349528,0.050008599,,
22184491300,-6.832140446,0.224034369,-2.757704735,0.016932609,-0.002338969,0.050135002,,
22185489600,-6.850347042,0.218179092,-2.755836725,0.016897669,-0.002135571,0.050298527,,
22186557700,-6.856465816,0.219297677,-2.763835192,0.016847478,-0.002173481,0.050306566,,
22187682200,-6.862347126,0.22578223,-2.774556637,0.017005831,-0.002209321,0.050574891,,
22188616800,-6.880154133,0.227339953,-2.774482965,0.016905559,-0.00208055,0.05054329,,
22189553000,-6.88892889,0.221428633,-2.779791594,0.0168586,-0.001881232,0.050530896,,
22190564400,-6.883108139,0.218175068,-2.780405283,0.016853612,-0.001966601,0.050876465,,
22191471100,-6.893535614,0.217685103,-2.781757355,0.016787099,-0.001914351,0.050923955,,
22192582000,-6.891484261,0.216327563,-2.782422543,0.016765375,-0.002061298,0.050985556,,
22193487000,-6.89768362,0.208271682,-2.788537741,0.016607402,-0.001896512,0.051159564,,
22194502900,-6.90647316,0.211470172,-2.79747057,0.016539477,-0.00176134,0.051164377,,
22195479100,-6.907390118,0.219196454,-2.797062635,0.016624648,-0.001805791,0.050984498,,
22196468000,-6.895356178,0.220817149,-2.794194937,0.016631538,-0.001874465,0.050642971,,
22197495700,-6.881701469,0.232168376,-2.797003746,0.016971337,-0.001869752,0.050484452,,
22198393100,-6.875696659,0.223528445,-2.79036355,0.016902968,-0.001721931,0.050149813,,
22199513200,-6.861732483,0.232710406,-2.788232327,0.017102225,-0.001611737,0.049288347,,
22200389700,-6.82789135,0.268525809,-2.793472767,0.017534165,-0.001467638,0.047964584,,
22201548900,-6.791188717,0.287830114,-2.796217442,0.017633727,-0.00113052,0.046816953,,
22202625000,-6.71147728,0.313561589,-2.79460454,0.017753469,-0.000760157,0.044543833,,
22203517200,-6.657162189,0.336858004,-2.79373908,0.017925087,-0.000808318,0.043386705,,
22204403200,-6.618419647,0.368823797,-2.794015408,0.018320734,-0.00029635,0.041781746,,
22205438400,-6.547945023,0.397505611,-2.794795036,0.018491164,-1.25E-05,0.039699901,,
22206437700,-6.477702141,0.421612173,-2.78302002,0.018461535,0.000324312,0.037679292,,
22207421200,-6.362017155,0.46125111,-2.779642105,0.019084329,0.000942899,0.035694387,,
22208498000,-6.342627525,0.462079138,-2.784974813,0.019187456,0.001082696,0.035157796,,
22209435700,-6.328471661,0.470294893,-2.792455435,0.01933681,0.001178802,0.035010494,,
22210400500,-6.321649075,0.459227592,-2.799300671,0.019089488,0.001326709,0.035192814,,
22211416900,-6.335316181,0.422479659,-2.815153837,0.018581586,0.001508635,0.035641529,,
22212390100,-6.383776665,0.377139658,-2.853340387,0.018264225,0.001370058,0.036782295,,
22213422500,-6.426377773,0.355528086,-2.872071743,0.018057136,0.001524715,0.037100509,,
22214410900,-6.464352131,0.343796015,-2.88350153,0.01836187,0.001643736,0.037607618,,
22215386200,-6.51655817,0.304172933,-2.884460688,0.01799058,0.001679849,0.038067114,,
22216426300,-6.56210947,0.285026133,-2.915346384,0.018287983,0.001154052,0.038637698,,
22217435700,-6.632696152,0.247220799,-2.931147337,0.018146187,0.001296103,0.039346576,,
22218442200,-6.66143465,0.235055387,-2.937454224,0.018288549,0.001252232,0.039523125,,
22219396400,-6.687167168,0.223575115,-2.941232443,0.018296426,0.00110327,0.039904743,,
22220417300,-6.723124027,0.206524163,-2.939918756,0.018003521,0.00126995,0.04014096,,
22221369200,-6.741918564,0.209604755,-2.934041023,0.018239168,0.001028899,0.040557444,,
22222416100,-6.777101517,0.182803854,-2.940112352,0.017964264,0.000948285,0.040636674,,
22223326300,-6.78926897,0.180821761,-2.935404301,0.01792261,0.000917333,0.040681772,,
22224346100,-6.789743423,0.184800684,-2.931071758,0.017663166,0.000739095,0.040764671,,
22225338200,-6.810292244,0.198224843,-2.926398516,0.017889878,0.000951632,0.040709,,
22226337400,-6.798690319,0.185599446,-2.92044735,0.017704977,0.000839634,0.040502224,,
22227349600,-6.791064262,0.203663543,-2.908503532,0.017632846,0.000908901,0.040224105,,
22228334700,-6.792973042,0.210993871,-2.904191971,0.017406624,0.001019679,0.040117461,,
22229378800,-6.793363094,0.210818201,-2.899276495,0.017461559,0.001266283,0.040066775,,
22230333600,-6.782736301,0.231865421,-2.892690182,0.017794847,0.001303794,0.04001344,,
22231370000,-6.780599594,0.232213616,-2.898837805,0.017655246,0.001214322,0.040048338,,
22232346200,-6.786573887,0.245387301,-2.891732216,0.01777748,0.001281036,0.040036336,,
22233332600,-6.770431519,0.245918587,-2.891428709,0.017725402,0.00090546,0.040066712,,
22234347700,-6.772766113,0.246162698,-2.890846014,0.017802428,0.000999855,0.039991833,,
22235334100,-6.771821976,0.255317658,-2.892958164,0.017981885,0.001093615,0.04006061,,
22236305800,-6.767128468,0.263479054,-2.889942169,0.017973866,0.000916129,0.040196195,,
22237334600,-6.780126095,0.255206913,-2.886279106,0.017857596,0.001148807,0.040096365,,
22238313400,-6.7716856,0.25918439,-2.886454582,0.017924238,0.001168817,0.040214233,,
22239340500,-6.760773659,0.261362046,-2.893855572,0.017864365,0.001024705,0.039987523,,
22240322500,-6.750723362,0.269004494,-2.885985851,0.017928354,0.000845267,0.040088464,,
22241364200,-6.74582386,0.278246164,-2.881872177,0.018128563,0.000774882,0.040050507,,
22242319700,-6.754079819,0.281151503,-2.876773834,0.018073736,0.000983841,0.039885618,,
22243391100,-6.746303082,0.276056081,-2.870789289,0.017962009,0.000932507,0.039890986,,
22244370200,-6.748420238,0.278395951,-2.87014389,0.017984893,0.000936417,0.039866135,,
22245307800,-6.745735645,0.280720651,-2.864137173,0.017890982,0.000885298,0.039883725,,
22246292000,-6.746208668,0.280344874,-2.85488677,0.017728511,0.000897091,0.039997783,,
22247320200,-6.745958805,0.284006745,-2.848085403,0.017721949,0.000822951,0.039962403,,
22248291000,-6.75263834,0.275135905,-2.846039772,0.017496843,0.000820482,0.040129241,,
22249299200,-6.751867294,0.285468757,-2.843904018,0.017517198,0.000835679,0.040016614,,
22250289700,-6.755152702,0.282955736,-2.840974808,0.01746418,0.000853229,0.040249839,,
22251306600,-6.753078461,0.299900055,-2.834305048,0.017551107,0.000810519,0.040332731,,
22252292500,-6.753363609,0.305935919,-2.836453915,0.017571997,0.000725654,0.040365539,,
22253264700,-6.739760399,0.312298268,-2.827134132,0.017525105,0.000580101,0.040669437,,
22254355500,-6.748994827,0.311727643,-2.820971251,0.017330114,0.000794484,0.040704411,,
22255340100,-6.732570171,0.316502064,-2.815958738,0.017338764,0.000619599,0.040734354,,
22256385400,-6.726163864,0.324940026,-2.810516357,0.017237229,0.000352363,0.040704247,,
22257320600,-6.725737572,0.323656559,-2.808361292,0.017189549,0.00035122,0.040820707,,
22258404500,-6.727579594,0.317927808,-2.807212353,0.016986137,0.000386356,0.040838905,,
22259320700,-6.728918076,0.318304956,-2.803596735,0.016925046,0.000398368,0.040840965,,
22260357500,-6.731190681,0.320632696,-2.797705173,0.016860701,0.000382576,0.04097018,,
22261292800,-6.726215363,0.342969835,-2.786520481,0.016999407,0.000329538,0.040635712,,
22262284100,-6.718638897,0.349890321,-2.786502123,0.017100997,0.000380663,0.04063119,,
22263274500,-6.712747574,0.345258474,-2.781248331,0.016971778,0.000304332,0.040630959,,
22264279300,-6.711390972,0.353371441,-2.777708054,0.016958313,0.00043323,0.040577371,,
22265403100,-6.700710773,0.349930197,-2.76902771,0.016837165,0.000291716,0.04031489,,
22266427400,-6.690222263,0.347993046,-2.768531084,0.016739292,0.000228146,0.040150993,,
22267418600,-6.692412853,0.351797014,-2.768924713,0.016638841,0.000414809,0.039896611,,
22268391200,-6.683988094,0.352093875,-2.765194178,0.016608972,0.000346739,0.039933126,,
22269415300,-6.680765152,0.351008236,-2.762011766,0.016438866,0.00032167,0.039966613,,
22270410000,-6.662198544,0.352109939,-2.760083675,0.016326059,2.03E-05,0.039887164,,
22271247300,-6.667863369,0.357966632,-2.750197649,0.016335487,0.000259668,0.039521478,,
22272274100,-6.66588974,0.360507011,-2.746649265,0.016349519,0.000138535,0.039548364,,
22273250700,-6.657797813,0.362032712,-2.752230883,0.016347202,1.55E-05,0.03970493,,
22274267100,-6.661528587,0.350513101,-2.749679327,0.01605887,7.95E-05,0.039483406,,
22275280000,-6.663702488,0.352210134,-2.744719982,0.016056743,6.86E-05,0.039500281,,
22276259600,-6.681150436,0.354486853,-2.742591381,0.01619293,3.96E-05,0.039538935,,
22277251900,-6.684159279,0.348060906,-2.744897604,0.016084863,-1.42E-05,0.039639842,,
22278315300,-6.701644897,0.339263618,-2.747420311,0.015792778,0.000128578,0.039848048,,
22279317700,-6.702421665,0.340842277,-2.746737719,0.015836412,4.20E-05,0.039882839,,
22280245500,-6.710066795,0.344279349,-2.740845203,0.015967524,3.15E-05,0.039987754,,
22281240200,-6.724747181,0.326257288,-2.747000456,0.015631609,0.000173392,0.040252522,,
22282263100,-6.728995323,0.32271865,-2.743085623,0.01565917,-2.36E-05,0.040279318,,
22283241200,-6.721143723,0.322392851,-2.740689278,0.015651692,-0.000171738,0.040327512,,
22284257500,-6.736979485,0.311092347,-2.737826109,0.015416563,-0.000144637,0.040314,,
22285247700,-6.732806683,0.311493516,-2.741741896,0.01536383,-0.000195379,0.040456377,,
22286258800,-6.742390156,0.287105948,-2.735947371,0.014929696,-0.000237266,0.040694013,,
22287288500,-6.74176836,0.288152128,-2.732009172,0.015050885,-0.000204291,0.040636316,,
22288236900,-6.749425888,0.28590098,-2.737959146,0.01502181,-0.000246965,0.040663823,,
22289262700,-6.754320621,0.276965648,-2.735118151,0.014909874,-0.000273005,0.040549085,,
22290238700,-6.759668827,0.275373876,-2.730729103,0.014828681,-0.000238772,0.040619664,,
22291280800,-6.76329422,0.260118514,-2.729831457,0.014614683,-0.000191176,0.040491644,,
22292300400,-6.763255119,0.257622153,-2.730157852,0.014447872,-0.000282642,0.040607434,,
22293290100,-6.762980938,0.257735252,-2.730141163,0.014514939,-0.000289461,0.040753808,,
22294288100,-6.772562981,0.249394119,-2.727749109,0.014368048,-0.000207201,0.040527321,,
22295282100,-6.763792038,0.243529126,-2.722805262,0.014357952,-0.000320417,0.040553037,,
22296298900,-6.759149551,0.243230522,-2.729937792,0.014308517,-0.000476814,0.0406233,,
22297289800,-6.747066975,0.243422493,-2.725764275,0.014341328,-0.000741815,0.040652618,,
22298277400,-6.760542393,0.236269891,-2.726147652,0.014270022,-0.000391406,0.040581435,,
22299240500,-6.756378651,0.239313215,-2.721108198,0.014249161,-0.000452123,0.04058196,,
22300324700,-6.753292561,0.236884445,-2.726842403,0.014157016,-0.000531759,0.040682159,,
22301231400,-6.756855965,0.241042703,-2.721799612,0.014284728,-0.000418107,0.040653791,,
22302190000,-6.74279213,0.231713757,-2.714667082,0.014158781,-0.000600509,0.040627521,,
22303198300,-6.753434181,0.231962681,-2.717057228,0.014103842,-0.000182088,0.040392257,,
22304178700,-6.748548508,0.221455649,-2.718639135,0.013919135,-0.000191324,0.040396716,,
22305223700,-6.737979412,0.228276789,-2.717419863,0.01409369,-0.000552098,0.04032214,,
22306188800,-6.734066486,0.227852464,-2.709133148,0.014090019,-0.000349262,0.040293969,,
22307191400,-6.730632782,0.219641104,-2.709578514,0.013951675,-0.000268863,0.040079635,,
22308191000,-6.729689121,0.212128803,-2.708999395,0.013924987,-0.000249686,0.04001626,,
22309198600,-6.712337971,0.213383287,-2.702368021,0.013913126,-0.000455047,0.039944183,,
22310253900,-6.704973221,0.207278863,-2.703128099,0.013820786,-0.000486289,0.040110402,,
22311240500,-6.693780899,0.211371765,-2.703060627,0.013944388,-0.000361311,0.039956197,,
22312189800,-6.686466694,0.212099284,-2.702106476,0.013914101,-0.000380261,0.039966282,,
22313255500,-6.677418709,0.197819799,-2.701293707,0.013737956,-0.000432282,0.040136576,,
22314195300,-6.669502735,0.19054313,-2.693582535,0.013581588,-0.00047583,0.039886422,,
22315157900,-6.670040131,0.195773304,-2.694373846,0.013704108,-0.000363599,0.039914049,,
22316189100,-6.672401428,0.189560935,-2.693289995,0.013714997,-0.000313607,0.039910924,,
22317216300,-6.655248642,0.18010731,-2.687718153,0.013591369,-0.000549556,0.03994,,
22318178800,-6.650620461,0.191391349,-2.685960054,0.013763394,-0.000525473,0.03989258,,
22319193700,-6.647288322,0.177439347,-2.684063673,0.013498896,-0.000434365,0.039885625,,
22320147300,-6.631904602,0.18232666,-2.685299873,0.013638545,-0.000622598,0.039869901,,
22321139100,-6.630609989,0.172581434,-2.680060148,0.01354885,-0.000581064,0.039861735,,
22322200700,-6.622520924,0.176620707,-2.685113192,0.013532524,-0.000633346,0.03985383,,
22323177100,-6.623081684,0.180563182,-2.676685333,0.01372278,-0.000667904,0.039887324,,
22324125800,-6.621758938,0.163261399,-2.669553041,0.013503546,-0.00062005,0.039849471,,
22325143900,-6.61521101,0.164752617,-2.673083782,0.013469455,-0.000670188,0.039952148,,
22326141900,-6.608471394,0.169655696,-2.664591551,0.0135721,-0.000517374,0.03979237,,
22327137700,-6.589326859,0.176654845,-2.665097952,0.013786434,-0.000735077,0.039773472,,
22328141000,-6.586606026,0.178971276,-2.663144588,0.013849437,-0.000796695,0.039886415,,
22329197700,-6.578275204,0.175077379,-2.661392212,0.013700756,-0.000952334,0.039902739,,
22330147200,-6.570877552,0.172946915,-2.657224417,0.013664288,-0.001069016,0.039770003,,
22331198500,-6.569040298,0.177721649,-2.654521942,0.013735409,-0.000800077,0.039659217,,
22332131200,-6.562568188,0.163006097,-2.653461218,0.013373504,-0.000815629,0.03954136,,
22333146300,-6.554776669,0.170208365,-2.653422832,0.01369437,-0.000924453,0.039529029,,
22334146400,-6.548588753,0.167891204,-2.649705172,0.013604388,-0.000965966,0.039413601,,
22335245100,-6.546976566,0.176143169,-2.653045177,0.013669398,-0.000963997,0.039422244,,
22336242800,-6.535009384,0.169777244,-2.650244713,0.013505302,-0.000958026,0.039695162,,
22337237700,-6.517960548,0.168905288,-2.648244858,0.013562039,-0.001151326,0.03962652,,
22338271700,-6.516468048,0.165204585,-2.644059181,0.013539696,-0.001065121,0.039735705,,
22339230600,-6.5224576,0.164185524,-2.646428347,0.013440672,-0.000823723,0.039490603,,
22340217200,-6.515405655,0.167586073,-2.64510417,0.013481686,-0.000845216,0.039550398,,
22341218000,-6.505279064,0.161306724,-2.642885923,0.013383992,-0.000894725,0.039820999,,
22342320500,-6.494752884,0.183426976,-2.636947632,0.013859027,-0.000959944,0.039949089,,
22343188100,-6.484838009,0.183075279,-2.643482447,0.013841215,-0.001084121,0.040026385,,
22344227700,-6.476269245,0.187291995,-2.640918016,0.01386312,-0.001204379,0.040162425,,
22345206800,-6.47367239,0.180211022,-2.636514664,0.013685757,-0.001094256,0.040211603,,
22346132400,-6.463350296,0.194292247,-2.63839674,0.013929344,-0.001109471,0.040332228,,
22347235500,-6.453422546,0.187470332,-2.629992008,0.013921902,-0.001061371,0.040401924,,
22348209000,-6.45075655,0.203542382,-2.631825924,0.014114245,-0.00105968,0.040539198,,
22349179400,-6.438924313,0.208559826,-2.635739088,0.014196601,-0.001144442,0.040667836,,
22350172200,-6.431723595,0.210487396,-2.629676819,0.0141449,-0.001138909,0.040670827,,
22351190600,-6.417090416,0.215316042,-2.625757456,0.014192645,-0.00118489,0.040765993,,
22352224700,-6.413965702,0.216241524,-2.626661539,0.014197022,-0.001109892,0.040945355,,
22353193800,-6.405553818,0.205944166,-2.626946688,0.013958195,-0.001104847,0.041157212,,
22354187000,-6.395440578,0.216814503,-2.623821497,0.014199595,-0.001102333,0.040984396,,
22355206000,-6.387551308,0.218752041,-2.62768054,0.014210485,-0.001167781,0.041136175,,
22356119900,-6.376259804,0.220606014,-2.625259876,0.014339487,-0.001115035,0.041778818,,
22357079000,-6.369427204,0.227495745,-2.625036001,0.014408864,-0.0010943,0.041836161,,
