MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
626,667,653,635,637,674,677
626,668,654,635,637,674,678
627,669,654,634,637,674,679
626,667,654,633,637,673,678
627,667,654,634,637,674,678
625,666,652,608,635,651,676
626,667,653,634,636,672,677
627,668,655,635,637,674,678
626,667,654,635,636,673,678
625,667,653,634,637,672,678
626,668,654,634,638,674,678
627,668,654,635,637,673,679
622,666,642,635,629,673,671
627,667,655,633,636,673,677
627,668,654,635,637,673,678
627,667,654,634,637,673,678
626,667,654,634,637,673,678
627,668,655,635,638,674,679
626,667,654,635,637,673,678
627,668,654,635,637,674,678
627,668,655,636,637,674,679
627,667,655,635,637,674,679
626,667,654,634,637,673,677
627,668,655,635,637,674,678
628,668,656,636,638,674,679
627,667,655,634,637,674,678
626,667,654,635,637,673,678
627,668,654,634,638,673,678
626,667,654,638,637,676,678
627,668,654,634,637,673,677
627,667,654,634,637,673,678
627,668,655,634,637,673,678
627,668,654,634,637,673,678
628,668,655,634,639,674,679
627,669,655,634,640,673,685
627,668,654,632,638,672,679
626,667,653,634,636,672,677
625,667,652,633,636,672,677
626,667,653,634,637,673,678
627,668,654,634,637,673,678
627,668,654,635,638,674,678
627,669,655,634,638,674,678
627,668,655,634,638,674,679
626,667,653,633,636,673,677
626,668,653,634,636,672,679
626,667,654,634,637,673,678
626,668,654,634,637,673,678
626,667,653,633,636,673,677
626,667,653,634,636,673,678
627,668,654,635,637,674,679
626,667,652,633,636,672,678
625,667,653,634,635,673,677
626,668,654,634,637,673,678
627,668,655,635,638,673,679
626,668,654,635,637,673,678
626,667,653,633,636,673,678
627,668,654,633,637,673,678
645,713,654,634,638,673,709
625,667,655,634,637,672,678
626,667,653,635,637,674,678
628,667,654,634,637,673,677
626,667,654,635,637,673,677
627,669,656,636,638,674,679
627,667,654,634,637,673,678
628,668,656,635,638,674,678
625,667,653,633,636,672,676
627,668,655,635,637,673,678
627,668,655,635,638,674,678
627,668,654,635,638,673,678
626,668,654,635,637,674,677
627,667,655,635,638,674,678
627,668,655,635,638,674,678
627,667,654,634,637,673,677
626,667,654,623,637,664,678
626,667,654,633,637,672,677
627,668,655,634,638,673,678
627,668,655,634,638,673,679
626,667,653,632,636,671,678
627,668,655,634,638,674,679
627,669,655,634,639,674,679
