Channel_0,Channel_1,Channel_2,Channel_3
101.127434,101.097427,101.015152,101.061882
100.993607,101.097099,101.014664,101.061752
100.893997,101.098610,101.014473,101.060936
100.819725,101.097275,101.013985,101.060806
100.764099,101.097244,101.014771,101.060669
100.722076,101.097244,101.014610,101.061691
100.691124,101.096573,101.015564,101.062363
100.666801,101.095901,101.015717,101.062225
100.648857,101.095871,101.015869,101.062561
100.635216,101.097054,101.015991,101.062088
100.625328,101.096382,101.015823,101.061279
100.618210,101.096390,101.015656,101.061485
100.611893,101.095688,101.016129,101.062164
100.607033,101.095688,101.016769,101.061691
100.603630,101.096031,101.016922,101.062027
100.601028,101.095360,101.017044,101.063034
100.599915,101.095200,101.016556,101.062233
100.598938,101.094833,101.017197,101.061279
100.597794,101.094833,101.016068,101.061630
100.596970,101.095337,101.016548,101.061859
100.596786,101.094666,101.015739,101.061050
100.597443,101.094803,101.015579,101.061722
100.597267,101.094467,101.016525,101.060913
100.597740,101.094131,101.016800,101.060104
100.596756,101.094139,101.016640,101.060776
100.595749,101.093437,101.016464,101.060638
100.595901,101.093102,101.016624,101.060173
100.596207,101.093613,101.017067,101.059830
100.596825,101.094116,101.017700,101.059357
100.596481,101.094620,101.017853,101.059692
100.595665,101.094589,101.017685,101.059692
100.597122,101.095093,101.016251,101.059227
100.596924,101.094421,101.015930,101.059898
100.598190,101.094421,101.015450,101.060440
100.598000,101.094429,101.015274,101.060776
100.598160,101.095230,101.015396,101.061462
100.598465,101.095741,101.014915,101.061325
100.598259,101.095070,101.015236,101.060852
100.599213,101.094902,101.014755,101.061188
100.599045,101.095741,101.014572,101.060715
100.598854,101.095917,101.014420,101.060577
100.599472,101.095711,101.013062,101.060921
100.598625,101.094711,101.013206,101.060440
100.598465,101.094040,101.012558,101.060013
100.598267,101.094215,101.012398,101.059662
100.598892,101.094551,101.013031,101.059662
100.599518,101.094345,101.013161,101.059196
100.599022,101.094513,101.013474,101.059532
100.599648,101.094345,101.013626,101.058716
100.600594,101.094353,101.013779,101.059402
100.600723,101.094818,101.013611,101.058922
100.600235,101.095657,101.012802,101.058922
100.599716,101.095795,101.012283,101.058449
100.600006,101.097305,101.012924,101.059937
100.599808,101.096970,101.013077,101.059128
100.600471,101.097481,101.012276,101.059799
100.599617,101.097649,101.013229,101.059326
100.598442,101.096642,101.012749,101.059326
100.598747,101.097443,101.012589,101.058861
100.599045,101.096771,101.012413,101.058716
100.598557,101.097282,101.013054,101.059402
100.598030,101.098122,101.014328,101.058922
100.598335,101.096786,101.015404,101.059265
100.597519,101.097244,101.015549,101.058456
100.598137,101.097763,101.016190,101.058792
100.598770,101.097427,101.016342,101.059128
100.598244,101.097580,101.016182,101.058655
100.597572,101.098434,101.016823,101.059326
100.597580,101.098099,101.016968,101.059196
100.597549,101.099106,101.017097,101.058044
100.596992,101.098221,101.018364,101.059067
100.596642,101.096893,101.017883,101.059402
100.597595,101.097054,101.018837,101.059738
100.598251,101.097229,101.018356,101.059601
100.597572,101.098068,101.017868,101.059944
100.597878,101.098236,101.018501,101.059944
100.597847,101.097733,101.018333,101.059837
100.598465,101.098206,101.018494,101.059708
100.599129,101.098030,101.018806,101.060379
100.598770,101.097870,101.018929,101.059570
100.599396,101.098709,101.018929,101.059906
100.599380,101.098541,101.018448,101.059097
100.599167,101.098709,101.018448,101.058762
100.601120,101.097664,101.017960,101.059433
100.602402,101.097496,101.018112,101.058960
100.603348,101.098167,101.018112,101.059296
100.603638,101.097672,101.018753,101.059647
100.603287,101.095993,101.019386,101.059158
100.602982,101.095825,101.018898,101.059372
100.602951,101.096329,101.019028,101.059708
100.602921,101.096504,101.019653,101.059570
100.602249,101.095963,101.019173,101.060249
100.602219,101.095459,101.019493,101.060585
100.603348,101.095291,101.019005,101.060585
100.602852,101.095123,101.017883,101.060585
100.603004,101.095291,101.018837,101.059906
100.602150,101.095459,101.017403,101.059769
100.601479,101.095963,101.017403,101.059303
100.601448,101.095428,101.016594,101.059303
100.601456,101.095596,101.017235,101.058487
